id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
809278821246107025,La Chouette du lac Marion,496910659,Elise,Biarritz,Biarritz,43.4691827,-1.5507887,Entire home/apt,77,2,3,2023-08-21,0.27,1,171,3,64122004356C3
817395384544750748,Private room with shower and toilet,3240358,Caroline,Saint-Jean-de-Luz,Bidart,43.44072,-1.57713,Entire home/apt,120,5,0,,,2,23,0,64125001247FA
817851348281725245,[Le Doolie's Biarritz Bohol] Chambre privée,343999565,Xavier,Biarritz,Biarritz,43.48177,-1.54139,Entire home/apt,201,1,0,,,13,365,0,641220043732A
818008012604498899,Duplex hyper centre vue mer,499197098,Marie Claude,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.3909109,-1.6571092,Entire home/apt,300,5,2,2023-08-24,0.27,1,127,2,64483001848D3
809309790488968374,Cozy duplex few steps from Côte des Basques,27836508,Leonardo,Biarritz,Biarritz,43.476628293265044,-1.5608754144593306,Entire home/apt,101,13,0,,,1,41,0,6412200433339
809349659659583543,Maison basque avec jacuzzi,497233409,Patrick,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.394398092852946,-1.649491920478603,Entire home/apt,288,7,0,,,1,217,0,6448300223287
818064205845279531,charmant gîte au calme.,98920689,Jacques,Hendaye,Urrugne,43.3432,-1.67344,Entire home/apt,104,7,0,,,1,365,0,645450000309C
809829298850566011,Logement entier à Biarritz,50052097,Frédéric,Biarritz,Biarritz,43.4826387,-1.5509512,Entire home/apt,90,7,4,2023-08-28,0.36,1,201,4,64122003966EB
818080962628006649,Pool Tiny House,66020897,Laure,Saint-Pierre-d'Irube,Villefranque,43.43413256393835,-1.422128746032718,Entire home/apt,90,6,22,2023-08-28,1.65,1,47,19,64558000072C0
818130514686775134,Studio de vacances Anglet centre,499231277,Yoan,Anglet,Anglet,43.4940632,-1.5035114,Entire home/apt,66,3,9,2023-08-31,1.05,1,18,9,640240031853A
809859182429542221,Appartement T3 en duplex au coeur de Bayonne,164635308,Christophe,Bayonne,Bayonne,43.4907708,-1.4729474,Entire home/apt,130,2,14,2023-08-20,1.12,1,204,13,64102001748D4
818585298813653367,T3 vue imprenable,499322137,Sophie,Saint-Jean-de-Luz,GuÃ©thary,43.421333264026956,-1.6071585343933092,Entire home/apt,71,3,13,2023-12-31,1.15,1,196,13,642490003699C
809896004814031806,"Appt avec piscine, proche plage",488643258,Carine,Saint-Jean-de-Luz,Bidart,43.439236,-1.590062,Entire home/apt,60,3,36,2024-01-06,2.62,1,73,26,64125001346F9
818614563845745308,villa dans petit village Basque 8 couchages.,499217032,Catherine,Ustaritz,Ahetze,43.39823,-1.58787,Entire home/apt,354,7,1,2023-08-12,0.13,1,335,1,6400900008677
818619879713177090,Petit cocon la plage à pieds!,19326539,Alexandra,Anglet,Anglet,43.49861979037734,-1.5386361256241798,Entire home/apt,65,2,22,2023-12-30,1.65,2,229,21,6402400260127
810047272459024739,Appartement trés calme,231297103,Jean,Ustaritz,Arcangues,43.421043689116324,-1.511786426951247,Entire home/apt,,4,3,2023-08-24,0.41,1,350,3,64038000189E5
810050637173891457,Appartement Hendaye,92918250,Audrey,Hendaye,Hendaye,43.360007517224844,-1.7707274652422746,Entire home/apt,120,7,0,,,1,41,0,642600017949A
818792207990889572,L'Escapade Océane,35189881,Gabin,Anglet,Anglet,43.47828,-1.51927,Entire home/apt,67,1,32,2024-03-17,2.69,1,77,32,640240036129B
810129738054879919,Chez Jojo,281349881,Paul,Espelette,Cambo-les-Bains,43.37197725792745,-1.394599608986986,Entire home/apt,65,2,21,2023-10-31,1.80,5,146,21,
810826397796990772,Etchetao,433008401,Holidu,Bayonne-Nord,Boucau,43.5269359,-1.4684584,Entire home/apt,235,1,2,2024-02-18,0.17,10,358,2,6414000003291
819016698381666554,"Apartment Urrugne, 2 bedrooms, 4 pers.",130005487,Poplidays,Hendaye,Urrugne,43.390999,-1.6871821,Entire home/apt,69,1,3,2023-07-30,0.32,79,364,3,64545000673BD
819442723602718423,douceur dans l'hyper centre,36346670,Thierry,Bayonne,Bayonne,43.49157556701902,-1.4725597962951698,Entire home/apt,177,2,7,2023-12-17,0.85,1,61,7,6410200199600
810831239658274387,maison de vacances pour 10 personnes avec piscine,497553148,Valérie Et Laurent,Saint-Pierre-d'Irube,Urcuit,43.4877151,-1.3452484,Entire home/apt,250,6,4,2023-08-19,0.50,1,212,4,64540000005F6
810920595657490307,Maison dans les montagnes Basques,17901476,François,Tardets-Sorholus,Sainte-EngrÃ¢ce,43.0019,-0.85648,Entire home/apt,235,6,4,2023-08-20,0.30,1,139,3,
819476328225253612,Très bel appartement dans l'Amirauté Royale,360289977,Xavier,Bayonne,Bayonne,43.4920485,-1.4729852,Entire home/apt,120,3,2,2023-12-17,0.26,21,9,2,64102001751E6
811040129059616899,"Apartment Anglet, 2 bedrooms, 4 pers.",133058806,Poplidays,Anglet,Anglet,43.4813927,-1.5149935,Entire home/apt,55,1,1,2023-04-10,0.09,94,364,1,6402400315897
819596707203351580,Joli 3 pièces vue mer à Guethary,12736359,Alexandra,Saint-Jean-de-Luz,GuÃ©thary,43.42059,-1.60477,Entire home/apt,115,2,21,2024-01-01,1.80,1,60,21,6424900036790
811308515216705220,Etxea - 5 Pers Maison de village,497699267,Thomas,Ustaritz,Ahetze,43.40461,-1.57169,Entire home/apt,190,5,4,2023-08-13,0.39,1,128,4,64009000165FD
811374702448355655,Grande Maison familiale,460299384,Florence,Ustaritz,Ahetze,43.40330708417945,-1.5753048428527872,Entire home/apt,350,3,2,2023-05-29,0.19,1,9,2,64009000162EB
820156802805107457,maison plein soleil à Ciboure,401396863,Viviane,Hendaye,Urrugne,43.37867,-1.68244,Entire home/apt,270,7,2,2023-09-17,0.29,1,131,2,641890009848B
820251532772159689,Maison moderne au pays basque.,499677313,Peio,Ustaritz,Saint-PÃ©e-sur-Nivelle,43.333453,-1.5498601,Entire home/apt,175,7,0,,,1,357,0,
811386785560668240,Villa d'archi avec piscine proche plages et forêt,22847013,Melissa,Anglet,Anglet,43.51943198020156,-1.5032561123371124,Entire home/apt,,7,4,2023-12-27,0.34,1,0,4,6402400331186
811576053899827034,maison en location anglet,193038119,Pauline,Anglet,Anglet,43.488805383916,-1.5155097842216492,Entire home/apt,260,6,0,,,1,364,0,
820260740550985469,"Chiberta, Villa des sables",55766407,Cécile,Anglet,Anglet,43.50342,-1.52943,Entire home/apt,920,6,0,,,1,92,0,640240026022D
820266404452689564,Ancienne ferme basque rénovée,499681398,Ferme Berdea,Espelette,Itxassou,43.31266,-1.38009,Entire home/apt,600,3,7,2023-08-05,0.55,1,315,6,
812062535612244432,Hendaye plage Appart 2/4 pers,19044029,Carole,Hendaye,Hendaye,43.37457,-1.75907,Entire home/apt,75,2,7,2023-11-12,0.83,1,137,7,MT06426022000
820361331156374410,Maison au Pays-Basque,44922153,Mirentxu,La Bastide-Clairence,Urt,43.49443,-1.28772,Entire home/apt,275,7,0,,,1,356,0,
820899184763549149,Chambre privée à Anglet. Salles de Bains Partagée.,499829043,Marion,Anglet,Anglet,43.49841871323333,-1.5150938122647895,Private room,58,1,25,2023-12-10,1.88,1,344,23,
812199905534958847,Petit cocon entre ville et nature,183142412,Cindy,Saint-Pierre-d'Irube,Villefranque,43.43714,-1.45586,Entire home/apt,300,2,6,2023-08-27,0.75,1,193,6,64558000071BA
826689523730802556,Nice flat with terrace nearby the beach - Bidart,184945495,Welkeys,Saint-Jean-de-Luz,Bidart,43.42812,-1.6006,Entire home/apt,53,3,24,2024-03-03,1.80,88,8,21,6412500155434
821056304743209226,"Villa, Bask Country, 8-10 guests, 15mn seaBiarritz",17101668,Anne-Marie,Saint-Pierre-d'Irube,Urcuit,43.48529,-1.33819,Entire home/apt,190,4,2,2023-07-30,0.19,2,176,2,64540000040C9
826690447840352935,Les Charmilles,34163856,Trude,Bidache,Sames,43.52497196471083,-1.1656741714416508,Entire home/apt,1125,7,1,2023-08-19,0.14,1,29,1,
821071994558843486,"Bonito estudio reformado 1 dormitorio, 3 personas.",499879277,Esteban,Hendaye,Hendaye,43.35358765454521,-1.7812371892926824,Entire home/apt,61,1,24,2024-02-18,3.85,1,336,24,642600021836C
821523387696044508,Charmant appartement à Ciboure.,164303400,Brayan,Hendaye,Ciboure,43.37887,-1.6658,Entire home/apt,46,5,3,2023-03-25,0.24,1,78,1,6418900098385
826727471129614023,"Appartement calme et spacieux, proche de la plage",2213488,Eduardo,Biarritz,Biarritz,43.48215630311955,-1.5462466613769599,Entire home/apt,120,3,12,2024-01-05,1.03,1,280,12,64122004398C0
821658406454932785,Amazing home in Bidarray with 2 Bedrooms,154026976,Novasol,Saint-Ãtienne-de-BaÃ¯gorry,Bidarray,43.2460976,-1.35585,Entire home/apt,378,1,5,2024-01-01,0.63,1,218,5,none
821713052061016215,Unique rooftop avec terrasse,5069689,Paola,Bayonne,Bayonne,43.49032,-1.47546,Entire home/apt,180,4,1,2023-08-19,0.14,1,189,1,64102001754F8
826824201581928737,"Grand, neuf et moderne",501078593,Julien,Bayonne,Bayonne,43.48326,-1.46376,Entire home/apt,50,2,9,2023-08-25,0.77,1,174,9,6410200176747
822316255826802357,Bel Appartement près de la plage,500144125,Guillaume,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.3882835,-1.6643497,Entire home/apt,100,2,28,2024-01-01,2.40,1,295,28,644830018601C
826839317896644305,Vue exceptionnelle sur  guéthary et océan,32892421,Fabienne,Saint-Jean-de-Luz,Bidart,43.4260435,-1.604764,Entire home/apt,170,5,1,2023-05-29,0.10,3,304,1,64125001475AD
827242380018343050,Maison avec piscine,45075165,Halima,Ustaritz,Saint-PÃ©e-sur-Nivelle,43.345053922916456,-1.5262031331645642,Entire home/apt,310,2,0,,,3,221,0,
822355204096288430,Nice 4 stars apartment with seaview - Biarritz,184945495,Welkeys,Biarritz,Biarritz,43.47507,-1.55942,Entire home/apt,65,2,4,2023-08-05,0.36,88,75,4,6412200410480
827250945474655473,"Biarritz, très beau T4 en duplex calme et lumineux",501155035,Robert,Biarritz,Biarritz,43.45926,-1.55032,Entire home/apt,118,4,4,2024-01-04,0.50,1,331,4,641220044048F
822437562393038585,L'emplacement rêvé,269172331,Victor,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.41647,-1.61505,Entire home/apt,98,30,0,,,1,90,0,"Available with a mobility lease only (""bail mobilité"")"
827260254199957547,"Villa piscine, 5mn plages à pied",453564743,Christine,Saint-Jean-de-Luz,Bidart,43.4359,-1.5922,Entire home/apt,690,7,5,2023-08-20,0.49,1,145,5,64125001835D0
822449833814038245,Entre mer et montagne,59588878,Jean Jacques,Ustaritz,Arcangues,43.43038994421407,-1.5288022407531665,Entire home/apt,72,2,2,2023-09-10,0.17,2,215,2,6403800025830
827397438845081101,Studio 4 couchages avec terrasse,198613742,Corinne,Saint-Jean-de-Luz,GuÃ©thary,43.42467391215885,-1.611773930490017,Entire home/apt,80,2,1,2023-07-15,0.12,1,204,1,642490002512B
827427016997194581,"Villa familiale avec piscine, plages à pied",501190498,Geneviève,Saint-Jean-de-Luz,GuÃ©thary,43.4206074878646,-1.6161532756713903,Entire home/apt,815,7,1,2023-08-19,0.14,1,26,1,64249000370A2
822523494727393139,Studio Centre Ville,273503604,Angelique,Espelette,Cambo-les-Bains,43.36223314729607,-1.3992779329419136,Entire home/apt,46,2,20,2024-03-18,1.59,1,246,19,948757729
828012167445968466,Woodland – Brand new villa with heated pool,378829038,Camille & Gaëlle,Ustaritz,Arcangues,43.43798,-1.51489,Entire home/apt,336,1,0,,,25,235,0,641000000518B
822891406774784840,Biarritz Mer & Golf,8079877,Damien,Biarritz,Biarritz,43.4635897,-1.5665734,Entire home/apt,98,3,8,2023-08-19,0.69,3,91,8,6412200439090
822895245863645010,"Studio ""Behiteia"" avec terrasse couverte",97352381,Sylvie,Saint-Ãtienne-de-BaÃ¯gorry,Saint-Ãtienne-de-BaÃ¯gorry,43.1854,-1.32904,Entire home/apt,50,3,15,2024-03-11,1.28,1,293,15,
828019039226941119,Maison  Pays Basque,165638143,Sylvia,Espelette,Sare,43.32434117034297,-1.6009062248577415,Entire home/apt,130,7,6,2023-09-02,0.73,1,99,6,
828130523611498795,Cottage Cab’Anne on the way,29425192,Valérie,Saint-Jean-Pied-de-Port,Lacarre,43.18961028169368,-1.1551170981475911,Private room,102,1,2,2023-07-16,0.18,3,336,2,
822997761079896758,"Gite pour 2, proximité mer",500290989,Pierrette,Hendaye,Ciboure,43.37873,-1.67721,Entire home/apt,115,7,0,,,1,82,0,645450000941E
823067308658143135,Appartement proche des plages et toutes commodités,500307545,Jeff,Hendaye,Hendaye,43.3592952,-1.7655482,Entire home/apt,90,7,2,2023-08-17,0.27,1,200,2,6426022007170
828136408989317428,Charmant T2 avec terrasse,501339661,Charles,Ustaritz,Bassussarry,43.44536342647824,-1.508794450407247,Entire home/apt,80,2,9,2023-12-10,0.77,1,350,9,6410000014984
823076846644426827,"Appart classé 3 étoiles ""Entre Mer & Montagne """,148973612,Michel,Saint-Jean-de-Luz,Ascain,43.361428364910815,-1.6367524521238153,Entire home/apt,80,3,27,2024-03-18,2.61,1,324,27,64065000266B1
828165765138372556,Maison Ogi Labea,294217842,Marie,Saint-Ãtienne-de-BaÃ¯gorry,Saint-Ãtienne-de-BaÃ¯gorry,43.186496683658774,-1.3364293387784496,Entire home/apt,100,7,0,,,1,122,0,
823649669992214048,Duplex avec terrasse et jardin pour 6p,174517270,Abadie Immobilier,Bayonne,Bayonne,43.50256,-1.43539,Entire home/apt,133,2,1,2023-04-09,0.09,3,290,1,641020003457C
823650352084589894,Charmant logement avec terrasse et parking,378315125,Myriam,Anglet,Anglet,43.47956,-1.51628,Entire home/apt,85,7,3,2023-08-26,0.40,1,20,3,6402400338232
828209073578812613,Maison Bidart Proche Océan,324779668,Laurent,Saint-Jean-de-Luz,Bidart,43.432692,-1.5860258,Entire home/apt,240,7,2,2023-08-13,0.26,1,15,2,64125000800CB
828295983713213071,Chambre d'hôte indépendante au calme,262437947,Kevin,Espelette,Louhossoa,43.31612,-1.34445,Private room,56,2,13,2023-12-02,1.04,1,24,12,
823670955401768053,Logement avec terrasse & piscine,179733253,Colette,Espelette,SouraÃ¯de,43.3404857,-1.4779349,Entire home/apt,67,2,13,2024-01-02,1.01,2,224,11,meublé de tourisme 2 étoiles
823907773212429318,"Calme, confort, terrasse, plancha",500480476,Anne Et Valentin,Bayonne,Bayonne,43.4980554,-1.4647496,Entire home/apt,55,1,17,2023-09-16,1.68,1,80,17,6410200176123
828319076968335708,Plein coeur de Bayonne au calme,64198938,Charlotte,Bayonne,Bayonne,43.4914901,-1.475242765606688,Entire home/apt,117,3,4,2023-12-10,0.37,1,15,4,6410200177471
824294508188686746,Villa en face du golf et du château avec piscine,96860932,Aude,Ustaritz,Arcangues,43.43542,-1.51947,Entire home/apt,,7,1,2023-04-09,0.09,1,338,1,640380002634E
828729864459326010,Maison basque 8 couchages & SPA,500358680,Frederic,Hendaye,Biriatou,43.345940419088194,-1.7348222807049751,Entire home/apt,342,2,15,2024-01-28,1.24,1,313,15,6413000002443
824336543162472046,Séjour Bidartar,47757589,Mélissa,Saint-Jean-de-Luz,Bidart,43.4407,-1.57601,Entire home/apt,125,7,3,2023-08-19,0.37,1,57,3,6412500192181
828738750916359852,Anglet - Biarritz villa 6-8 pers. Piscine-spa,17435788,Alain,Anglet,Anglet,43.4624654,-1.5339137,Entire home/apt,480,4,1,2023-08-20,0.14,3,311,1,6402400333723
824357182872977030,Belle maison Hendaye 12 places,498336734,Benjamin,Hendaye,Hendaye,43.35707,-1.76644,Entire home/apt,222,6,3,2023-09-03,0.41,2,9,3,1234567890123
828855647679736315,Appart-hôtel 3 étoiles centre,397661740,Jasmine,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38980487123915,-1.657545044180293,Entire home/apt,117,3,0,,,1,230,0,Exempt - hotel-type listing
824459440944675331,Joli T3 avec extérieur et parking,22559876,Camille,Bayonne,Bayonne,43.49266,-1.44397,Entire home/apt,76,2,7,2024-02-20,0.63,1,12,7,641020017601D
828878861300913909,Le chalet de valou,131406989,Valérie,Espelette,Cambo-les-Bains,43.3764828,-1.3899023,Entire home/apt,60,1,3,2023-10-29,0.29,1,176,3,
825218481650623643,Appartement indépendant 53 m2 avec piscine,12814714,Olivier,Biarritz,Biarritz,43.46458,-1.55527,Entire home/apt,63,3,6,2023-08-17,0.71,1,335,6,6412200446811
828937940534382224,Studio cosy face à l'océan,501514244,Bruce,Anglet,Anglet,43.497083,-1.540363,Entire home/apt,98,3,7,2023-08-22,0.85,1,71,7,64024003163B5
825250005289872656,Appartement 2 chambres Biarritz Hippodrome,52554001,Jean Marie,Biarritz,Biarritz,43.470121145099796,-1.5498727116394106,Entire home/apt,150,4,0,,,1,79,0,641220044898F
829326170186594232,Aitaren Baita,113029032,Sophie - Interhome Group,Hendaye,Ciboure,43.387537,-1.675432,Entire home/apt,323,1,1,2023-07-25,0.12,105,157,1,6454500069230
825330329935778098,Appt en résidence avec piscine,497878553,Kevin,Saint-Jean-Pied-de-Port,Uhart-Cize,43.16350854988397,-1.2431445338407454,Entire home/apt,75,3,6,2023-08-19,0.52,1,204,6,
829731692952153447,Agreable appartement spacieux et renové,153990693,Guillaume,Biarritz,Biarritz,43.48307701531648,-1.5445138502624434,Entire home/apt,65,3,10,2024-01-03,0.86,2,148,10,64122004409AD
829947180167673573,Chambre + SDE dans villa moderne,17435788,Alain,Anglet,Anglet,43.4624654,-1.5339137,Private room,55,3,3,2023-09-07,0.25,3,313,3,
825866846416524588,T3 centre 2 SDB calme parking,237842782,Gérard,Anglet,Anglet,43.48470950687136,-1.5118964248876687,Entire home/apt,190,3,6,2023-09-25,0.73,1,306,6,640240036445C
830108764796264791,Chbre familiale(2+2) villa neuve,17435788,Alain,Anglet,Anglet,43.4624654,-1.5339137,Private room,70,3,0,,,3,315,0,
830166288251424652,Vistas al mar 1ª línea con gran terraza. 4 plazas,501758003,Pilar,Hendaye,Hendaye,43.373646579173574,-1.7709266153442393,Entire home/apt,240,6,4,2023-09-08,0.47,1,225,4,6426022006090
825906988669484590,Appart. proche commerces & plage,143314462,Catherine,Anglet,Anglet,43.4946,-1.51331,Entire home/apt,96,3,3,2023-08-26,0.38,1,357,3,64024003318B0
825963280315430324,Le Tout à Pied de Ciboure,500894787,Anne Laure,Hendaye,Ciboure,43.3834786,-1.6683854,Entire home/apt,65,2,5,2023-08-12,0.45,1,239,5,6418900024789
830339504861476365,Petit paradis proche Biarritz,61498586,Sophie,Biarritz,Biarritz,43.45335,-1.53936,Entire home/apt,170,5,2,2023-09-23,0.25,1,16,2,6403800025936
825979427808023875,Appartement de luxe face à l'océan,10443817,Maxime,Anglet,Anglet,43.50123284293053,-1.5418253055572584,Entire home/apt,115,5,11,2023-09-16,1.03,1,243,11,64024003359A7
830346026839894251,"T3 lumineux, calme, proche plage",501799226,Yannick,Hendaye,Hendaye,43.36703199999999,-1.7646345,Entire home/apt,92,7,6,2023-08-26,0.69,1,17,6,6426000194371
830487905897323594,T2 Biarritz centre + parking,92794018,Julie,Biarritz,Biarritz,43.482297955606114,-1.5637392550706863,Entire home/apt,150,7,5,2023-09-03,0.49,2,63,5,64122172350RO
826042237283270881,Bidart - villa avec piscine,176527828,Delphine,Saint-Jean-de-Luz,Bidart,43.4391251,-1.5779957,Entire home/apt,1000,1,1,2023-08-19,0.14,28,15,1,6412500190521
826135933943430633,Appartement t3,353117102,Mathilde,Saint-Jean-de-Luz,Ascain,43.36329420324676,-1.6315153241157532,Entire home/apt,100,7,1,2023-08-19,0.14,1,45,1,64065000267B7
830503079408054850,Maison familiale Côte Basque,45890094,Serena,Bayonne-Nord,Boucau,43.527415846021334,-1.494845375418663,Entire home/apt,157,5,8,2023-08-28,0.96,1,29,8,6414000022677
826481926618441016,Le chalet du jardin,66898263,Edel,Hendaye,Urrugne,43.36456388705996,-1.74696397036314,Private room,59,1,109,2024-03-23,8.47,1,126,108,
826632890375703164,Duplex avec vue sur l’océan,173456052,Nadine,Hendaye,Hendaye,43.3722,-1.7552,Entire home/apt,118,5,6,2023-10-05,0.82,1,31,6,64260000973F3
830881918291993460,Stylish Le Grand Large-Studio 2 People,488737130,Worldwideapartments,Biarritz,Biarritz,43.4810007,-1.5648743,Entire home/apt,112,1,0,,,2,328,0,Exempt - hotel-type listing
835405444260262493,Maison good vibes avec jardin,39673872,Benedicte,Biarritz,Biarritz,43.47332,-1.54377,Entire home/apt,180,3,2,2023-08-20,0.26,1,176,2,641220044302C
830887561191991822,Iri Etxea - Appt 2 chambre à Bayonne,337698666,Agence COCOONR / BOOK&PAY,Bayonne,Bayonne,43.48394862632384,-1.464324285319516,Entire home/apt,89,1,11,2024-02-16,0.93,15,253,11,0641022200144
835435908032687193,Maison individuelle 6 personnes,476960767,Yasmina,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.395063,-1.646992,Entire home/apt,160,2,12,2023-09-26,1.03,3,218,12,6448300226136
835486735406392539,Maison 7 personnes,476960767,Yasmina,Hendaye,Hendaye,43.37369,-1.74278,Entire home/apt,143,7,2,2023-08-13,0.26,3,124,2,6426000193959
830924802135981899,Calme en plein cœur de Biarritz,25859309,Jean-Romain,Biarritz,Biarritz,43.48263081533933,-1.5563430625656172,Entire home/apt,120,3,17,2023-10-01,1.86,1,62,17,64122004563F7
830941918630496689,Stylish Le Grand Large- Studio 2/4 persons,488737130,Worldwideapartments,Biarritz,Biarritz,43.4810007,-1.5648743,Entire home/apt,118,1,1,2023-07-18,0.12,2,336,1,Exempt - hotel-type listing
835488229077652694,Appart Biarritz hyper centre avec parking,358051775,Pascale,Biarritz,Biarritz,43.4806382,-1.5583767,Entire home/apt,,3,4,2023-08-20,0.39,2,0,4,64122004416D7
830950527540655862,Maison Pikassariko - Proche frontière espagnole,337698666,Agence COCOONR / BOOK&PAY,Espelette,Sare,43.294082,-1.582676,Entire home/apt,128,1,8,2024-01-02,0.73,15,335,8,N/A
835582337557772993,Grand T3 neuf avec parking privé,85307990,Martine,Hendaye,Hendaye,43.37195461317735,-1.7726018876968408,Entire home/apt,220,7,2,2023-08-29,0.24,1,195,2,64260001951A1
830985550528450559,Villa Basque à 500 m de la plage,381413722,Lucien,Saint-Jean-de-Luz,GuÃ©thary,43.41902168509796,-1.6135146841406822,Entire home/apt,343,7,1,2023-08-19,0.14,3,1,1,64249000373B4
835592335028975111,Appartement T2 et balcon Ciboure,149340993,Orane,Hendaye,Ciboure,43.372576298290326,-1.6608779489336485,Entire home/apt,70,2,3,2024-01-01,0.62,1,326,3,641890010703C
835936736042520155,"Apartment Hendaye, 1 bedroom, 4 pers.",130005487,Poplidays,Hendaye,Hendaye,43.37341,-1.761653,Entire home/apt,250,1,0,,,79,364,0,6426000038000
831099134151058659,Logement Golf de la nivelle et Plage Socoa,21910574,Sophie,Hendaye,Ciboure,43.37863,-1.66127,Entire home/apt,90,7,1,2024-01-02,0.36,1,304,1,64189000954D6
831114600935452321,Chambre dans appartement typique,78450513,Frédérique,Bayonne,Bayonne,43.4893,-1.4729,Private room,50,1,6,2024-02-18,0.48,2,346,5,
835971041965738839,Alaia - Belle maison en Bois,9239008,Edouard,Anglet,Anglet,43.46222,-1.52223,Entire home/apt,692,1,0,,,25,71,0,640240033475F
831481702595871601,Axular,113029032,Sophie - Interhome Group,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.386376,-1.655594,Entire home/apt,123,1,1,2024-03-07,1,105,256,1,6448300237177
831482543220384700,Golf de Chiberta,113038136,Oriane - Interhome Group,Anglet,Anglet,43.513045,-1.526067,Entire home/apt,162,1,0,,,71,188,0,6402400131122
835985197234735408,Le chant des oiseaux gîte,503016981,Sylvie,Espelette,Cambo-les-Bains,43.35534344778763,-1.4100610033263794,Private room,65,1,0,,,3,238,0,
836073759658811519,Maison au cœur du Pays Basque,309918608,Valérie,Iholdy,Ostabat-Asme,43.2571,-1.07082,Entire home/apt,80,7,2,2023-08-19,0.27,1,258,2,
831545216345258879,Bidart plage à pieds,15808383,Maya,Saint-Jean-de-Luz,Bidart,43.4370883,-1.5939911,Entire home/apt,110,2,4,2023-09-18,0.44,1,262,4,64125001928AB
831620560366537770,Apt centre-plage avec parking,502089486,Agence De La Plage,Hendaye,Hendaye,43.3729623,-1.7717153,Entire home/apt,94,7,0,,,15,303,0,6426000098954
836081983513171756,"""Silhouette"" Villa à Biarritz - Piscine et Parking",503038127,Stéphanie,Biarritz,Biarritz,43.45457,-1.54765,Entire home/apt,650,7,2,2023-08-19,0.27,1,125,2,6412200442926
831623188910695245,Appartement Socoa - Tout à pied,135006480,Isabelle,Hendaye,Ciboure,43.388453890936376,-1.6856213435712326,Entire home/apt,63,5,3,2024-01-01,0.38,1,135,3,64189000998DF
836133706675484863,"Jolie villa, plages Milady Côte des Basques à pied",177165511,Isabel,Biarritz,Biarritz,43.46798159999999,-1.5677602,Entire home/apt,250,3,4,2023-11-03,0.34,10,73,4,64122004219DF
836141565890252880,Très bel appartement au coeur de Saint-Jean,107343969,Luc,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38874,-1.66146,Entire home/apt,203,3,3,2024-02-17,0.32,23,275,3,6448300227690
831626329260348442,Biarritz Appart 6 personnes,16159668,Biarritz Surf Lodge Maison D'Hôtes,Biarritz,Biarritz,43.4674949,-1.5683752,Entire home/apt,295,2,3,2023-08-12,0.29,5,308,3,641220044069B
836142606413446140,Les pieds dans l'eau,39332610,Alejandro,Hendaye,Hendaye,43.37337,-1.77213,Entire home/apt,155,3,18,2024-02-21,1.60,1,241,18,642600016311A
836188369004197764,Chaleureuse maison de vacances basco-landaise,77887874,Ulysse,Bayonne-Nord,Boucau,43.5284341,-1.475101,Entire home/apt,115,7,1,2023-07-21,0.12,1,329,1,64140000101DB
831759694675485214,Vue montagne à 5 min de la plage,83896232,Marine,Saint-Jean-de-Luz,Bidart,43.446079,-1.578526,Entire home/apt,93,2,7,2024-01-03,0.60,1,80,7,64125001927A5
836195158668324631,"Cozy apartment, quiet, terrace, family discount",153215438,Fran,Ustaritz,Arcangues,43.45709799999999,-1.531453,Entire home/apt,79,2,21,2024-03-17,1.71,1,181,20,Exempt - hotel-type listing
831778804990669153,Entre mer et montagne,136405499,Jerome,Ustaritz,Saint-PÃ©e-sur-Nivelle,43.35879,-1.54851,Entire home/apt,82,7,7,2023-09-01,0.90,1,108,7,
836307622095500234,Maison Biarritz proche St Charles,126452917,MarYne,Biarritz,Biarritz,43.48637,-1.54263,Entire home/apt,165,5,4,2023-08-13,0.49,1,137,4,6412200246182
831785203807084858,Bel apt front de mer - parking,502089486,Agence De La Plage,Hendaye,Hendaye,43.37331229999999,-1.7724024,Entire home/apt,132,6,1,2023-05-26,0.10,15,258,1,642600013476B
836378276817210976,Duplex 40m2 (T3) avec piscine,503121330,Vincent,Anglet,Anglet,43.475662,-1.5271606,Entire home/apt,150,7,0,,,1,75,0,64024003371EF
831892196841616646,Appartement Suhalmendi,419987422,Sabrina,Espelette,Sare,43.3037033,-1.5861827,Entire home/apt,150,4,0,,,1,253,0,
831925759607078885,Maison familiale moderne 4* avec piscine,46278488,Nicolas,Saint-Pierre-d'Irube,Saint-Pierre-d'Irube,43.46075,-1.43269,Entire home/apt,495,6,0,,,1,28,0,64496000092A9
832057980932145003,"Apartment Hendaye, 3 bedrooms, 6 pers.",133058806,Poplidays,Hendaye,Hendaye,43.360107,-1.769033,Entire home/apt,116,1,0,,,94,364,0,6426000177940
